Handle,Title,Body (HTML)
delineador-raquelx4g-cejas-10-brown,DELINEADOR RAQUELx4g CEJAS 10 BROWN,"<p><strong>Delineador Raquel 4 g Cejas 10 Brown</strong></p><p>Este delineador de Raquel de la línea Cejas 10 Brown en presentación de 4 g define la mirada con el trazo justo, del más discreto al más gráfico.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Trazo preciso y de color intenso desde la primera pasada.</li><li>Buena duración: no se corre ni se transfiere al párpado móvil.</li><li>Permite desde una línea fina hasta un delineado gráfico.</li><li>Se retira fácil con desmaquillante bifásico.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Apoyá el codo en una superficie firme para no temblar.</li><li>Trazá pequeños guiones pegados a la línea de las pestañas y después unilos.</li><li>Para el rabito, seguí la prolongación imaginaria de la línea inferior del ojo.</li><li>Corregí el borde con un hisopo y un poco de desmaquillante.</li></ol><p><strong>Ideal para:</strong> delineado diario, cat eye y maquillajes de noche.</p><p><strong>Tip Krika:</strong> Si te tiembla el pulso, delineá con el ojo abierto y mirando al frente en el espejo.</p><p><strong>Información del fabricante</strong></p><p>Es un delineador de cejas perfectas y poma de cejas o tinta semipermanente que rellena tus cejas de manera natural y efectiva por hasta 3 días, dejando el vello uniforme y sin huecos.</p><p>Además no se corre, ya que es a prueba de agua</p>"
sombra-raquelx45g-individual-26-onix,SOMBRA RAQUELx4.5g INDIVIDUAL 26 ONIX,"<p><strong>Sombra Raquel 4.5 g Individual 26 Onix</strong></p><p>Esta sombra de ojos de Raquel de la línea Individual 26 Onix en presentación de 4.5 g aporta color, profundidad y luz a la mirada con la intensidad que vos decidas.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmento que se ve desde la primera pasada, sin tener que insistir.</li><li>Se difumina sin cortes, que es lo que separa un buen maquillaje de ojos de uno regular.</li><li>Se puede trabajar en seco para un efecto suave o en húmedo para máxima intensidad.</li><li>Los tonos combinan entre sí para armar looks de día y de noche.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá primer o corrector en el párpado y sellá con polvo.</li><li>Poné el tono medio en toda la cuenca como base.</li><li>Sumá el tono oscuro en el pliegue y el ángulo externo, difuminando en forma de V.</li><li>Iluminá el lagrimal y bajo la ceja con el tono más claro.</li></ol><p><strong>Ideal para:</strong> maquillaje de ojos de día, noche y eventos.</p><p><strong>Tip Krika:</strong> Difuminá siempre con una brocha limpia y sin producto: es el truco para que no queden bordes duros.</p><p><strong>Información del fabricante</strong></p><p>Sombra individual para ojos pepino larga duración tonos cálidos de alta fijación, para uso en parpados, debajo de las cejas o sobre las cejas. En colores mates y brillantes, que se utilizan para darles tonalidades y luz a los ojos. Fórmula de última generación enriquecida con extractos de pepino, vitamina E</p>"
sombra-raquelx45g-individual-27-karioka,SOMBRA RAQUELx4.5g INDIVIDUAL 27 KARIOKA,"<p><strong>Sombra Raquel 4.5 g Individual 27 Karioka</strong></p><p>Esta sombra de ojos de Raquel de la línea Individual 27 Karioka en presentación de 4.5 g aporta color, profundidad y luz a la mirada con la intensidad que vos decidas.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmento que se ve desde la primera pasada, sin tener que insistir.</li><li>Se difumina sin cortes, que es lo que separa un buen maquillaje de ojos de uno regular.</li><li>Se puede trabajar en seco para un efecto suave o en húmedo para máxima intensidad.</li><li>Los tonos combinan entre sí para armar looks de día y de noche.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá primer o corrector en el párpado y sellá con polvo.</li><li>Poné el tono medio en toda la cuenca como base.</li><li>Sumá el tono oscuro en el pliegue y el ángulo externo, difuminando en forma de V.</li><li>Iluminá el lagrimal y bajo la ceja con el tono más claro.</li></ol><p><strong>Ideal para:</strong> maquillaje de ojos de día, noche y eventos.</p><p><strong>Tip Krika:</strong> Difuminá siempre con una brocha limpia y sin producto: es el truco para que no queden bordes duros.</p><p><strong>Información del fabricante</strong></p><p>Sombra individual para ojos pepino larga duración tonos cálidos de alta fijación, para uso en parpados, debajo de las cejas o sobre las cejas. En colores mates y brillantes, que se utilizan para darles tonalidades y luz a los ojos. Fórmula de última generación enriquecida con extractos de pepino, vitamina E</p>"
sombra-raquelx45g-individual-59-negro,SOMBRA RAQUELx4.5g INDIVIDUAL 59 NEGRO,"<p><strong>Sombra Raquel 4.5 g Individual 59 Negro</strong></p><p>Esta sombra de ojos de Raquel de la línea Individual 59 Negro en presentación de 4.5 g aporta color, profundidad y luz a la mirada con la intensidad que vos decidas.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmento que se ve desde la primera pasada, sin tener que insistir.</li><li>Se difumina sin cortes, que es lo que separa un buen maquillaje de ojos de uno regular.</li><li>Se puede trabajar en seco para un efecto suave o en húmedo para máxima intensidad.</li><li>Los tonos combinan entre sí para armar looks de día y de noche.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá primer o corrector en el párpado y sellá con polvo.</li><li>Poné el tono medio en toda la cuenca como base.</li><li>Sumá el tono oscuro en el pliegue y el ángulo externo, difuminando en forma de V.</li><li>Iluminá el lagrimal y bajo la ceja con el tono más claro.</li></ol><p><strong>Ideal para:</strong> maquillaje de ojos de día, noche y eventos.</p><p><strong>Tip Krika:</strong> Difuminá siempre con una brocha limpia y sin producto: es el truco para que no queden bordes duros.</p><p><strong>Información del fabricante</strong></p><p>Sombra individual para ojos pepino larga duración tonos cálidos de alta fijación, para uso en parpados, debajo de las cejas o sobre las cejas. En colores mates y brillantes, que se utilizan para darles tonalidades y luz a los ojos. Fórmula de última generación enriquecida con extractos de pepino, vitamina E</p>"
sombra-raquelx45g-individual-75-macchia,SOMBRA RAQUELx4.5g INDIVIDUAL 75 MACCHIATO,"<p><strong>Sombra Raquel 4.5 g Individual 75 Macchiato</strong></p><p>Esta sombra de ojos de Raquel de la línea Individual 75 Macchiato en presentación de 4.5 g aporta color, profundidad y luz a la mirada con la intensidad que vos decidas.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmento que se ve desde la primera pasada, sin tener que insistir.</li><li>Se difumina sin cortes, que es lo que separa un buen maquillaje de ojos de uno regular.</li><li>Se puede trabajar en seco para un efecto suave o en húmedo para máxima intensidad.</li><li>Los tonos combinan entre sí para armar looks de día y de noche.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá primer o corrector en el párpado y sellá con polvo.</li><li>Poné el tono medio en toda la cuenca como base.</li><li>Sumá el tono oscuro en el pliegue y el ángulo externo, difuminando en forma de V.</li><li>Iluminá el lagrimal y bajo la ceja con el tono más claro.</li></ol><p><strong>Ideal para:</strong> maquillaje de ojos de día, noche y eventos.</p><p><strong>Tip Krika:</strong> Difuminá siempre con una brocha limpia y sin producto: es el truco para que no queden bordes duros.</p><p><strong>Información del fabricante</strong></p><p>Sombra individual para ojos pepino larga duración tonos cálidos de alta fijación, para uso en parpados, debajo de las cejas o sobre las cejas. En colores mates y brillantes, que se utilizan para darles tonalidades y luz a los ojos. Fórmula de última generación enriquecida con extractos de pepino, vitamina E</p>"
polvo-raquelx17g-02-jamaica-za,POLVO RAQUELx17g 02 JAMAICA ZANAHORIA,"<p><strong>Polvo Raquel 17 g 02 Jamaica Zanahoria</strong></p><p>Este polvo de Raquel de la línea 02 Jamaica Zanahoria en presentación de 17 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Polvo facial con zanahoria Su alta concentración en pro-vitamina A y betacaroteno la convierten en un eficaz y sano activo nutritivo que también puede usarse en pieles secas y mixtas puesto que hace una leve absorción evitando el brillo de la piel. Sus vitaminas mantienen la piel hidratada, proporcionando un color bronceado, suave y terso. COBERTURA MEDIA.</p><p>Brinda un acabado mate y aterciopelado que gracias al extracto de menta genera una sensación fresca al aplicarlo. Es un polvo facial con zanahoria de cubrimiento medio que logra un tono uniforme en el rostro.</p>"
polvo-raquelx17g-03-habana-zana,POLVO RAQUELx17g 03 HABANA ZANAHORIA,"<p><strong>Polvo Raquel 17 g 03 Habana Zanahoria</strong></p><p>Este polvo de Raquel de la línea 03 Habana Zanahoria en presentación de 17 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Polvo facial con zanahoria Su alta concentración en pro-vitamina A y betacaroteno la convierten en un eficaz y sano activo nutritivo que también puede usarse en pieles secas y mixtas puesto que hace una leve absorción evitando el brillo de la piel. Sus vitaminas mantienen la piel hidratada, proporcionando un color bronceado, suave y terso. COBERTURA MEDIA.</p><p>Brinda un acabado mate y aterciopelado que gracias al extracto de menta genera una sensación fresca al aplicarlo. Es un polvo facial con zanahoria de cubrimiento medio que logra un tono uniforme en el rostro.</p>"
polvo-raquelx17g-04-aruba-zanah,POLVO RAQUELx17g 04 ARUBA ZANAHORIA,"<p><strong>Polvo Raquel 17 g 04 Aruba Zanahoria</strong></p><p>Este polvo de Raquel de la línea 04 Aruba Zanahoria en presentación de 17 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>Polvo facial con zanahoria Su alta concentración en pro-vitamina A y betacaroteno la convierten en un eficaz y sano activo nutritivo que también puede usarse en pieles secas y mixtas puesto que hace una leve absorción evitando el brillo de la piel. Sus vitaminas mantienen la piel hidratada, proporcionando un color bronceado, suave y terso. COBERTURA MEDIA.</p><p>Brinda un acabado mate y aterciopelado que gracias al extracto de menta genera una sensación fresca al aplicarlo. Es un polvo facial con zanahoria de cubrimiento medio que logra un tono uniforme en el rostro.</p>"
polvo-raquelx20g-mineral-1-suav,POLVO RAQUELx20g MINERAL 1 SUAVE,"<p><strong>Polvo Raquel 20 g Mineral 1 Suave</strong></p><p>Este polvo de Raquel de la línea Mineral 1 Suave en presentación de 20 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>El polvo compacto mineral  con caléndula, se destaca principalmente el extracto natural de caléndula, conocido ampliamente por su capacidad astrigente, haciéndolo excelente para la piel con tendencia a desarrollar acné.</p><p>También contiene extractos de avena, trigo y aceite de jojoba que brindad humectación y nutren la piel.</p><p>Para piel grasa o mixta</p>"
polvo-raquelx20g-mineral-2-perf,POLVO RAQUELx20g MINERAL 2 PERFECTA,"<p><strong>Polvo Raquel 20 g Mineral 2 Perfecta</strong></p><p>Este polvo de Raquel de la línea Mineral 2 Perfecta en presentación de 20 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p><p><strong>Información del fabricante</strong></p><p>El polvo compacto mineral  con caléndula, se destaca principalmente el extracto natural de caléndula, conocido ampliamente por su capacidad astrigente, haciéndolo excelente para la piel con tendencia a desarrollar acné.</p><p>También contiene extractos de avena, trigo y aceite de jojoba que brindad humectación y nutren la piel.</p><p>Para piel grasa o mixta</p>"
