Handle,Title,Body (HTML),Option1 Name,Option1 Value
brocha-montocxund-b64,BROCHA MONTOCxund B64,"<p><strong>Brocha Montoc B64</strong></p><p>Esta brocha de maquillaje de Montoc de la línea B64 aplica y difumina el producto mucho mejor de lo que jamás lo harán los dedos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>El acabado cambia por completo: la buena herramienta rinde más que el buen producto.</li><li>Cerdas suaves que no rascan ni sueltan pelo.</li><li>Densidad pensada para la función específica de cada brocha.</li><li>Mango equilibrado que da control en los detalles.</li></ul><p><strong>Cómo usarla</strong></p><ol><li>Cargá poco producto y sacudí el exceso antes de llevar la brocha a la cara.</li><li>Aplicá con toques o movimientos circulares según el acabado que busques.</li><li>Difuminá siempre los bordes con una brocha limpia.</li><li>Lavala con jabón neutro una vez por semana y dejala secar en horizontal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y profesional.</p><p><strong>Tip Krika:</strong> Secá las brochas con las cerdas hacia abajo o en horizontal: si el agua llega a la virola, se despegan.</p>",Title,Default Title
brocha-montocxund-b62,BROCHA MONTOCxund B62,"<p><strong>Brocha Montoc B62</strong></p><p>Esta brocha de maquillaje de Montoc de la línea B62 aplica y difumina el producto mucho mejor de lo que jamás lo harán los dedos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>El acabado cambia por completo: la buena herramienta rinde más que el buen producto.</li><li>Cerdas suaves que no rascan ni sueltan pelo.</li><li>Densidad pensada para la función específica de cada brocha.</li><li>Mango equilibrado que da control en los detalles.</li></ul><p><strong>Cómo usarla</strong></p><ol><li>Cargá poco producto y sacudí el exceso antes de llevar la brocha a la cara.</li><li>Aplicá con toques o movimientos circulares según el acabado que busques.</li><li>Difuminá siempre los bordes con una brocha limpia.</li><li>Lavala con jabón neutro una vez por semana y dejala secar en horizontal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y profesional.</p><p><strong>Tip Krika:</strong> Secá las brochas con las cerdas hacia abajo o en horizontal: si el agua llega a la virola, se despegan.</p>",Title,Default Title
pomo-montocxund-blender-diamond,POMO MONTOCxund BLENDER DIAMOND,"<p><strong>Pomo Montoc Blender Diamond</strong></p><p>Esta esponja de maquillaje de Montoc de la línea Blender Diamond difumina la base hasta fundirla con la piel, sin dejar un solo borde.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Acabado natural: funde el producto en lugar de arrastrarlo.</li><li>Humedecida da un efecto piel jugoso que una brocha no consigue.</li><li>Forma pensada para llegar a lagrimal, aletas de nariz y contorno de labios.</li><li>Rinde bien si la lavás con frecuencia.</li></ul><p><strong>Cómo usarla</strong></p><ol><li>Mojala con agua y escurrí bien hasta que esté húmeda, no empapada.</li><li>Aplicá con toques suaves, nunca arrastrando.</li><li>Usá la punta para las zonas pequeñas y la base redonda para las mejillas.</li><li>Lavala después de cada uso y reemplazala cada 3 meses.</li></ol><p><strong>Ideal para:</strong> aplicación de base, corrector y polvo suelto.</p><p><strong>Tip Krika:</strong> Una esponja sucia reparte bacterias en la cara. Lavala después de cada uso, sin excepción.</p>",Title,Default Title
base-montocx30ml-humide-100,BASE MONTOCx30ml HUMIDE 100,"<p><strong>Base Montoc 30 ml Humide 100</strong></p><p>Esta base de maquillaje de Montoc de la línea Humide 100 en presentación de 30 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>",Title,Default Title
base-montocx30ml-humide-200,BASE MONTOCx30ml HUMIDE 200,"<p><strong>Base Montoc 30 ml Humide 200</strong></p><p>Esta base de maquillaje de Montoc de la línea Humide 200 en presentación de 30 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>",Title,Default Title
base-montocx30ml-humide-300,BASE MONTOCx30ml HUMIDE 300,"<p><strong>Base Montoc 30 ml Humide 300</strong></p><p>Esta base de maquillaje de Montoc de la línea Humide 300 en presentación de 30 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>",Title,Default Title
base-montocx30ml-humide-400,BASE MONTOCx30ml HUMIDE 400,"<p><strong>Base Montoc 30 ml Humide 400</strong></p><p>Esta base de maquillaje de Montoc de la línea Humide 400 en presentación de 30 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>",Title,Default Title
base-montocx30ml-humide-500,BASE MONTOCx30ml HUMIDE 500,"<p><strong>Base Montoc 30 ml Humide 500</strong></p><p>Esta base de maquillaje de Montoc de la línea Humide 500 en presentación de 30 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>",Title,Default Title
base-montocx30ml-humide-600,BASE MONTOCx30ml HUMIDE 600,"<p><strong>Base Montoc 30 ml Humide 600</strong></p><p>Esta base de maquillaje de Montoc de la línea Humide 600 en presentación de 30 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>",Title,Default Title
base-montocx30ml-humide-700,BASE MONTOCx30ml HUMIDE 700,"<p><strong>Base Montoc 30 ml Humide 700</strong></p><p>Esta base de maquillaje de Montoc de la línea Humide 700 en presentación de 30 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>",Title,Default Title
brillo-lab-montocx63g-40-susu-spiral,BRILLO LABIAL MONTOCx6.3g 40 SUSU SPIRAL HUMIDE,"<p><strong>Brillo Labial Montoc 6.3 g 40 Susu Spiral Humide</strong></p><p>Este brillo labial de Montoc de la línea 40 Susu Spiral Humide en presentación de 6.3 g suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
brillo-lab-montocx63g-10-yasu-spiral,BRILLO LABIAL MONTOCx6.3g 10 YASU SPIRAL HUMIDE,"<p><strong>Brillo Labial Montoc 6.3 g 10 Yasu Spiral Humide</strong></p><p>Este brillo labial de Montoc de la línea 10 Yasu Spiral Humide en presentación de 6.3 g suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
brillo-lab-montocx63g-20-tacey-spira,BRILLO LABIAL MONTOCx6.3g 20 TACEY SPIRAL HUMIDE,"<p><strong>Brillo Labial Montoc 6.3 g 20 Tacey Spiral Humide</strong></p><p>Este brillo labial de Montoc de la línea 20 Tacey Spiral Humide en presentación de 6.3 g suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
brillo-lab-montocx63g-30-kafu-spiral,BRILLO LABIAL MONTOCx6.3g 30 KAFU SPIRAL HUMIDE,"<p><strong>Brillo Labial Montoc 6.3 g 30 Kafu Spiral Humide</strong></p><p>Este brillo labial de Montoc de la línea 30 Kafu Spiral Humide en presentación de 6.3 g suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
balsamo-lab-montocx34g-tomate-rojo,BALSAMO LABIAL MONTOCx3.4g TOMATE ROJO LIPPIE BOOSTER,"<p><strong>Balsamo Labial Montoc 3.4 g Tomate Rojo Lippie Booster</strong></p><p>Este bálsamo labial de Montoc de la línea Tomate Rojo Lippie Booster en presentación de 3.4 g repara y protege el labio, que es piel fina y sin glándulas sebáceas propias.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alivia la resequedad y la descamación desde la primera aplicación.</li><li>Protege del sol, el frío y el viento.</li><li>Base imprescindible antes de cualquier labial mate.</li><li>Formato de bolsillo para tener siempre a mano.</li><li>Acabado mate, sin brillos y con ese aire sofisticado que no pasa de moda.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá las veces que haga falta durante el día.</li><li>Usalo siempre antes de un labial mate y esperá un minuto.</li><li>Por la noche, aplicá una capa generosa antes de dormir.</li></ol><p><strong>Ideal para:</strong> labios resecos, clima frío y uso diario todo el año.</p><p><strong>Tip Krika:</strong> Si te lamés los labios constantemente, el bálsamo no va a alcanzar. Ese es el hábito a cortar primero.</p>",Title,Default Title
balsamo-lab-montocx34g-zanahoria,BALSAMO LABIAL MONTOCx3.4g ZANAHORIA LIPPIE BOOSTER,"<p><strong>Balsamo Labial Montoc 3.4 g Zanahoria Lippie Booster</strong></p><p>Este bálsamo labial de Montoc de la línea Zanahoria Lippie Booster en presentación de 3.4 g repara y protege el labio, que es piel fina y sin glándulas sebáceas propias.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alivia la resequedad y la descamación desde la primera aplicación.</li><li>Protege del sol, el frío y el viento.</li><li>Base imprescindible antes de cualquier labial mate.</li><li>Formato de bolsillo para tener siempre a mano.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá las veces que haga falta durante el día.</li><li>Usalo siempre antes de un labial mate y esperá un minuto.</li><li>Por la noche, aplicá una capa generosa antes de dormir.</li></ol><p><strong>Ideal para:</strong> labios resecos, clima frío y uso diario todo el año.</p><p><strong>Tip Krika:</strong> Si te lamés los labios constantemente, el bálsamo no va a alcanzar. Ese es el hábito a cortar primero.</p>",Title,Default Title
rubor-montocx10g-hape-nostalgic-liquido,RUBOR MONTOCx10g HAPE NOSTALGIC LIQUIDO,"<p><strong>Rubor Montoc 10 g Hape Nostalgic Liquido</strong></p><p>Este rubor de Montoc de la línea Hape Nostalgic Liquido en presentación de 10 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
contorno-montocx10g-amber-humide-liquido,CONTORNO MONTOCx10g AMBER HUMIDE LIQUIDO,"<p><strong>Contorno Montoc 10 g Amber Humide Liquido</strong></p><p>Este producto de contorno de Montoc de la línea Amber Humide Liquido en presentación de 10 g da profundidad y estructura al rostro con un efecto que se ve natural.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Define pómulos, mandíbula y nariz sin que se note el truco.</li><li>Tono pensado para generar sombra real, no una línea marrón.</li><li>Textura que se difumina fácil, que es todo en contorno.</li><li>Sirve también como bronceador para un efecto de piel con sol.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base.</li><li>Marcá bajo el pómulo, en las sienes y en la línea de la mandíbula.</li><li>Difuminá muchísimo con brocha limpia hasta que no queden bordes.</li><li>Terminá con rubor e iluminador para equilibrar.</li></ol><p><strong>Ideal para:</strong> looks definidos, fotografía y eventos.</p><p><strong>Tip Krika:</strong> Para contorno elegí un tono frío (gris-marrón); los tonos cálidos sirven para bronceador, no para sombra.</p>",Title,Default Title
polvo-montocx10g-suelto-rose-soft-power,POLVO MONTOCx10g SUELTO ROSE SOFT POWER,"<p><strong>Polvo Montoc 10 g Suelto Rose Soft Power</strong></p><p>Este polvo de Montoc de la línea Suelto Rose Soft Power en presentación de 10 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>",Title,Default Title
brillo-lab-montocx6g-100-comfort-lip,BRILLO LABIAL MONTOCx6g 100 COMFORT LIP,"<p><strong>Brillo Labial Montoc 6 g 100 Comfort Lip</strong></p><p>Este brillo labial de Montoc de la línea 100 Comfort Lip en presentación de 6 g suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
brillo-lab-montocx6g-200-comfort-lip,BRILLO LABIAL MONTOCx6g 200 COMFORT LIP,"<p><strong>Brillo Labial Montoc 6 g 200 Comfort Lip</strong></p><p>Este brillo labial de Montoc de la línea 200 Comfort Lip en presentación de 6 g suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
brillo-lab-montocx6g-300-comfort-lip,BRILLO LABIAL MONTOCx6g 300 COMFORT LIP,"<p><strong>Brillo Labial Montoc 6 g 300 Comfort Lip</strong></p><p>Este brillo labial de Montoc de la línea 300 Comfort Lip en presentación de 6 g suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
brillo-lab-montocx6g-400-comfort-lip,BRILLO LABIAL MONTOCx6g 400 COMFORT LIP,"<p><strong>Brillo Labial Montoc 6 g 400 Comfort Lip</strong></p><p>Este brillo labial de Montoc de la línea 400 Comfort Lip en presentación de 6 g suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
balsamo-lab-montocx25g-gloss-ada,BALSAMO LABIAL MONTOCx2.5g GLOSS ADA,"<p><strong>Balsamo Labial Montoc 2.5 g Gloss Ada</strong></p><p>Este bálsamo labial de Montoc de la línea Gloss Ada en presentación de 2.5 g repara y protege el labio, que es piel fina y sin glándulas sebáceas propias.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alivia la resequedad y la descamación desde la primera aplicación.</li><li>Protege del sol, el frío y el viento.</li><li>Base imprescindible antes de cualquier labial mate.</li><li>Formato de bolsillo para tener siempre a mano.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá las veces que haga falta durante el día.</li><li>Usalo siempre antes de un labial mate y esperá un minuto.</li><li>Por la noche, aplicá una capa generosa antes de dormir.</li></ol><p><strong>Ideal para:</strong> labios resecos, clima frío y uso diario todo el año.</p><p><strong>Tip Krika:</strong> Si te lamés los labios constantemente, el bálsamo no va a alcanzar. Ese es el hábito a cortar primero.</p>",Title,Default Title
balsamo-lab-montocx25g-gloss-coral,BALSAMO LABIAL MONTOCx2.5g GLOSS PRO CO,"<p><strong>Balsamo Labial Montoc 2.5 g Gloss PRO Co</strong></p><p>Este bálsamo labial de Montoc de la línea Gloss PRO Co en presentación de 2.5 g repara y protege el labio, que es piel fina y sin glándulas sebáceas propias.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alivia la resequedad y la descamación desde la primera aplicación.</li><li>Protege del sol, el frío y el viento.</li><li>Base imprescindible antes de cualquier labial mate.</li><li>Formato de bolsillo para tener siempre a mano.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li><li>Calidad profesional, la misma que se usa en salón.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá las veces que haga falta durante el día.</li><li>Usalo siempre antes de un labial mate y esperá un minuto.</li><li>Por la noche, aplicá una capa generosa antes de dormir.</li></ol><p><strong>Ideal para:</strong> labios resecos, clima frío y uso diario todo el año.</p><p><strong>Tip Krika:</strong> Si te lamés los labios constantemente, el bálsamo no va a alcanzar. Ese es el hábito a cortar primero.</p>",Title,Default Title
